"id","decision","t_decides","p_button","trial","trustee","block","pchoice_onset","pchoice_offset","pchoice_rt","dchoice_onset","dchoice_offset","iti_onset","outcome_onset","outcome_offset","first_fixation","pchoice_duration","dchoice_duration","outcome_duration","trustee_dummy","noresponse","comp","trial_cwc","trial_cnc","model","Qshare","pshare_pred","R2","alpha_transformed","beta_transformed","kappaS_transformed","kappaT_bad_transformed","kappaT_good_transformed","kappaT_computer_transformed","PE_mult_z","V_mult_z","p_decides","reward","run"
440366,-1,"keep",2,51,"neutral",50,264.193,265.653,1.46,265.678,265.877,267.179,265.978,267.077,45.273,1.46,0.199,1.099,0,0,0,51,51,"policy",0.460828757,0.545451985,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.316041118,-1.059001232,0,1,NA
440366,1,"share",2,52,"neutral",50,268.848,270.045,1.197,270.065,270.264,271.567,270.366,271.465,45.273,1.197,0.199,1.099,0,0,0,52,52,"policy",0.105975207,0.436163837,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.230696268,0.2638649,1,1.5,NA
440366,1,"keep",2,53,"neutral",50,273.319,274.28,0.96,274.303,274.502,275.804,274.603,275.702,45.273,0.961,0.199,1.099,0,0,0,53,53,"policy",0.44460124,0.540469546,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.118225142,1.054185607,1,0,NA
440366,-1,"share",7,54,"neutral",50,278.67,279.826,1.156,279.842,280.041,281.343,280.142,281.241,45.273,1.156,0.199,1.099,0,0,0,54,54,"policy",0.336602046,0.507151181,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.758976221,-0.769067993,0,1,NA
440366,-1,"keep",7,55,"neutral",50,283.896,284.682,0.785,284.697,284.896,286.198,284.997,286.096,45.273,0.786,0.199,1.099,0,0,0,55,55,"policy",0.37629345,0.519419347,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.208043738,-0.861703926,0,1,NA
440366,1,"keep",7,56,"neutral",50,288.867,289.771,0.904,289.785,289.984,291.286,290.085,291.184,45.273,0.904,0.199,1.099,0,0,0,56,56,"policy",0.041974582,0.4167977,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.6038528,0.114493574,1,0,NA
440366,1,"share",2,57,"neutral",50,293.438,294.586,1.148,294.606,294.805,296.108,294.907,296.006,45.273,1.148,0.199,1.099,0,0,0,57,57,"policy",0.031778432,0.413734388,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.325485742,0.090696737,1,1.5,NA
440366,1,"keep",7,58,"neutral",50,299.161,300.006,0.844,300.028,300.227,301.53,300.329,301.428,45.273,0.845,0.199,1.099,0,0,0,58,58,"policy",0.388427788,0.523165948,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.046461215,0.923082153,1,0,NA
440366,1,"share",7,59,"neutral",50,304.583,306.83,2.247,306.852,307.051,308.353,307.152,308.251,45.273,2.247,0.199,1.099,0,0,0,59,59,"policy",0.294073827,0.493997014,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.99039244,0.702869051,1,1.5,NA
440366,-1,"keep",2,60,"neutral",50,309.754,311.098,1.343,311.123,311.322,312.624,311.423,312.522,45.273,1.344,0.199,1.099,0,0,0,60,60,"policy",0.587008355,0.583809606,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.477240815,-1.353492322,0,1,NA
440366,-1,"share",2,61,"neutral",50,314.376,314.928,0.552,314.943,315.142,316.444,315.243,316.342,45.273,0.552,0.199,1.099,0,0,0,61,61,"policy",0.201504205,0.465418143,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.931569344,-0.453762581,0,1,NA
440366,1,"share",2,62,"neutral",50,318.914,319.536,0.622,319.547,319.746,321.049,319.848,320.947,45.273,0.622,0.199,1.099,0,0,0,62,62,"policy",0.274012562,0.487793747,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.016021542,0.656047981,1,1.5,NA
440366,-1,"share",7,63,"neutral",50,323.618,324.417,0.798,324.436,324.635,325.937,324.736,325.835,45.273,0.799,0.199,1.099,0,0,0,63,63,"policy",0.571820222,0.579236501,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.458475194,-1.318044675,0,1,NA
440366,-1,"keep",2,64,"neutral",50,329.157,329.707,0.55,329.724,329.923,331.226,330.024,331.123,45.273,0.55,0.199,1.099,0,0,0,64,64,"policy",0.554374193,0.573966764,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.435549313,-1.277327315,0,1,NA
440366,1,"share",7,65,"neutral",88,333.528,334.111,0.583,334.128,334.327,335.63,334.429,335.528,45.273,0.583,0.199,1.099,0,0,0,65,65,"policy",0.176797289,0.457820915,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.140218107,0.429156851,1,1.5,NA
440366,-1,"keep",7,66,"neutral",88,338.7,339.848,1.147,339.867,340.066,341.369,340.168,341.267,45.273,1.148,0.199,1.099,0,0,0,66,66,"policy",0.498219753,0.556896188,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.363809674,-1.146268233,0,1,NA
440366,1,"share",2,67,"neutral",88,343.421,344.817,1.396,344.839,345.038,346.34,345.139,346.238,45.273,1.396,0.199,1.099,0,0,0,67,67,"policy",0.134283463,0.444795909,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.194531291,0.329933657,1,1.5,NA
440366,-1,"share",2,68,"neutral",88,349.143,350.841,1.697,350.862,351.061,352.363,351.162,352.261,45.273,1.698,0.199,1.099,0,0,0,68,68,"policy",0.466033067,0.547048021,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.593622695,-1.071147592,0,1,NA
440366,-1,"share",2,69,"neutral",88,353.631,355.526,1.895,355.55,355.749,357.051,355.85,356.949,45.273,1.895,0.199,1.099,0,0,0,69,69,"policy",0.474284059,0.549576406,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.583081709,-1.090404618,0,1,NA
440366,-1,"share",7,70,"neutral",88,358.719,359.419,0.7,359.437,359.636,360.938,359.737,360.836,45.273,0.7,0.199,1.099,0,0,0,70,70,"policy",0.480530782,0.551488921,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.575101259,-1.104983871,0,1,NA
440366,-1,"share",7,71,"neutral",88,363.841,364.574,0.732,364.592,364.791,366.093,364.892,365.991,45.273,0.733,0.199,1.099,0,0,0,71,71,"policy",0.485260099,0.552935852,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.569059361,-1.116021641,0,1,NA
440366,1,"share",2,72,"neutral",88,368.813,369.705,0.892,369.73,369.929,371.232,370.03,371.129,45.273,0.892,0.199,1.099,0,0,0,72,72,"policy",0.488840605,0.554030711,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.741569761,1.157436045,1,1.5,NA
440366,-1,"share",2,73,"neutral",88,373.884,374.976,1.091,375.002,375.201,376.503,375.302,376.401,45.273,1.092,0.199,1.099,0,0,0,73,73,"policy",0.73446385,0.627352907,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.250691178,-1.697639315,0,1,NA
440366,-1,"share",7,74,"neutral",88,379.073,379.781,0.708,379.807,380.006,381.308,380.107,381.206,45.273,0.708,0.199,1.099,0,0,0,74,74,"policy",0.677509653,0.610736353,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.32345254,-1.564713677,0,1,NA
440366,1,"share",2,75,"neutral",88,384.878,386.001,1.123,386.013,386.212,387.514,386.313,387.412,45.273,1.123,0.199,1.099,0,0,0,75,75,"policy",0.634390341,0.597980457,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.555623905,1.497135181,1,1.5,NA
440366,1,"keep",7,76,"neutral",88,389.666,390.547,0.88,390.567,390.766,392.069,390.868,391.967,45.273,0.881,0.199,1.099,0,0,0,76,76,"policy",0.844657738,0.658635459,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.629313997,1.987879134,1,0,NA
440366,-1,"share",2,77,"neutral",88,394.955,395.661,0.706,395.689,395.888,397.19,395.989,397.088,45.273,0.706,0.199,1.099,0,0,0,77,77,"policy",0.639479824,0.599493357,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.372037231,-1.475955702,0,1,NA
440366,1,"share",7,78,"neutral",88,399.843,400.447,0.603,400.46,400.659,401.962,400.761,401.86,45.273,0.604,0.199,1.099,0,0,0,78,78,"policy",0.605598433,0.589387377,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.592406768,1.429937627,1,1.5,NA
440366,1,"share",2,79,"neutral",88,405.165,405.973,0.808,405.999,406.198,407.501,406.299,407.398,45.273,0.808,0.199,1.099,0,0,0,79,79,"policy",0.822859744,0.652545878,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.314846385,1.937004705,1,1.5,NA
440366,1,"share",7,80,"neutral",88,410.42,411.026,0.606,411.037,411.236,412.539,411.338,412.437,45.273,0.606,0.199,1.099,0,0,0,80,80,"policy",0.987345569,0.697150556,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.104708886,2.320898857,1,1.5,NA
440366,-1,"keep",7,81,"neutral",25,415.242,416.436,1.193,416.459,416.658,417.961,416.76,417.859,45.273,1.194,0.199,1.099,0,0,0,81,81,"policy",1.111875733,0.728662181,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,2.147780772,-2.57848248,0,1,NA
440366,1,"share",7,82,"neutral",25,419.729,420.465,0.736,420.48,420.679,421.981,420.78,421.879,45.273,0.736,0.199,1.099,0,0,0,82,82,"policy",0.598874742,0.587372572,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.600996564,1.414245176,1,1.5,NA
440366,1,"keep",7,83,"neutral",25,424.684,425.294,0.609,425.318,425.517,426.82,425.618,426.717,45.273,0.61,0.199,1.099,0,0,0,83,83,"policy",0.817769321,0.65111649,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.594962923,1.925124146,1,0,NA
440366,1,"keep",7,84,"neutral",25,430.406,431.237,0.831,431.257,431.456,432.759,431.558,432.657,45.273,0.831,0.199,1.099,0,0,0,84,84,"policy",0.61912294,0.593430967,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.341183889,1.461502529,1,0,NA
440366,-1,"keep",7,85,"neutral",25,435.578,436.629,1.051,436.679,436.878,438.181,436.98,438.079,45.273,1.051,0.199,1.099,0,0,0,85,85,"policy",0.468730245,0.547874802,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.326135599,-1.077442548,0,1,NA
440366,-1,"keep",2,86,"neutral",25,440.5,441.289,0.788,441.301,441.5,442.802,441.601,442.7,45.273,0.789,0.199,1.099,0,0,0,86,86,"policy",0.111957325,0.437984932,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.870343319,-0.244768745,0,1,NA
440366,-1,"share",2,87,"neutral",25,446.222,446.799,0.577,446.823,447.022,448.324,447.123,448.222,45.273,0.577,0.199,1.099,0,0,0,87,87,"policy",-0.158150997,0.358116913,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.391043859,0.385638192,0,1,NA
440366,1,"keep",2,88,"neutral",25,450.893,451.79,0.896,451.811,452.01,453.312,452.111,453.21,45.273,0.897,0.199,1.099,0,0,0,88,88,"policy",0.0017221,0.404743909,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.552428577,0.02054814,1,0,NA
440366,-1,"share",7,89,"neutral",25,456.148,457.042,0.894,457.066,457.265,458.567,457.366,458.465,45.273,0.894,0.199,1.099,0,0,0,89,89,"policy",0.001303781,0.404619216,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.187333733,0.013486024,0,1,NA
440366,-1,"keep",7,90,"neutral",25,460.703,461.663,0.96,461.687,461.886,463.189,461.987,463.086,45.273,0.96,0.199,1.099,0,0,0,90,90,"policy",0.122443321,0.441181118,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.883739615,-0.269242053,0,1,NA
440366,1,"keep",2,91,"neutral",25,465.241,465.882,0.64,465.908,466.107,467.409,466.208,467.307,45.273,0.641,0.199,1.099,0,0,0,91,91,"policy",-0.15021218,0.360377964,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.358326199,-0.33405191,1,0,NA
440366,-1,"keep",7,92,"neutral",25,470.579,471.423,0.844,471.447,471.646,472.948,471.747,472.846,45.273,0.844,0.199,1.099,0,0,0,92,92,"policy",-0.113723766,0.370848777,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.582026316,0.281949293,0,1,NA
440366,-1,"share",2,93,"neutral",25,475.184,476.076,0.892,476.101,476.3,477.603,476.402,477.501,45.273,0.892,0.199,1.099,0,0,0,93,93,"policy",-0.329011332,0.311106673,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.609325061,0.78440984,0,1,NA
440366,-1,"keep",7,94,"neutral",25,480.923,481.706,0.782,481.724,481.923,483.225,482.024,483.123,45.273,0.783,0.199,1.099,0,0,0,94,94,"policy",-0.127634126,0.366842075,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.564255252,0.31441474,0,1,NA
440366,-1,"keep",2,95,"neutral",25,485.327,486.033,0.706,486.044,486.243,487.546,486.345,487.444,45.273,0.706,0.199,1.099,0,0,0,95,95,"policy",-0.339542692,0.308320913,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.293533224,0.808989025,0,1,NA
440366,1,"keep",7,96,"neutral",25,490.399,491.832,1.432,491.85,492.049,505.363,492.15,493.249,45.273,1.433,0.199,1.099,0,0,0,96,96,"policy",-0.499976021,0.267668579,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.088511689,-1.150367193,1,0,NA
440366,0,"keep",NA,97,"good",50,507.816,510.415,0,510.519,510.718,512.02,510.819,511.918,45.273,2.599,0.199,1.099,1,1,0,97,97,"policy",-0.378525601,0.298130929,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.550228522,0.016528923,NA,1,NA
440366,1,"share",7,98,"good",50,512.687,514.125,1.438,514.155,514.354,515.657,514.456,515.555,45.273,1.438,0.199,1.099,1,0,0,98,98,"policy",-0.529489494,0.261012029,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,2.042528917,-1.219248812,1,1.5,NA
440366,1,"keep",2,99,"good",50,517.892,518.839,0.946,518.86,519.059,520.362,519.16,520.259,45.273,0.947,0.199,1.099,1,0,0,99,99,"policy",-0.036501149,0.393948389,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.503596782,-0.068661261,1,0,NA
440366,1,"keep",7,100,"good",50,523.448,524.512,1.064,524.532,524.731,526.034,524.833,525.932,45.273,1.064,0.199,1.099,1,0,0,100,100,"policy",-0.027634564,0.396570664,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.514924214,-0.047967502,1,0,NA
440366,-1,"share",7,101,"good",50,528.503,529.533,1.029,529.554,529.753,531.055,529.854,530.953,45.273,1.03,0.199,1.099,1,0,0,101,101,"policy",-0.020921783,0.398559926,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.215727818,0.06535836,0,1,NA
440366,1,"share",2,102,"good",50,532.974,534.574,1.6,534.592,534.791,536.094,534.893,535.992,45.273,1.6,0.199,1.099,1,0,0,102,102,"policy",0.105616624,0.436616769,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.231154374,0.263028001,1,1.5,NA
440366,-1,"share",7,103,"good",50,538.696,539.379,0.683,539.397,539.596,540.898,539.697,540.796,45.273,0.683,0.199,1.099,1,0,0,103,103,"policy",0.444329761,0.540953642,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.621349574,-1.020494156,0,1,NA
440366,1,"keep",2,104,"good",50,543.501,544.079,0.577,544.102,544.301,545.603,544.402,545.501,45.273,0.578,0.199,1.099,1,0,0,104,104,"policy",0.457852757,0.545105606,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.135154507,1.085113379,1,0,NA
440366,-1,"share",7,105,"good",50,548.823,549.655,0.832,549.674,549.873,551.175,549.974,551.073,45.273,0.832,0.199,1.099,1,0,0,105,105,"policy",0.346634604,0.510824576,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.746159209,-0.792483023,0,1,NA
440366,-1,"share",7,106,"good",50,553.544,554.278,0.733,554.295,554.494,555.796,554.595,555.694,45.273,0.734,0.199,1.099,1,0,0,106,106,"policy",0.383888974,0.522335015,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.698565198,-0.879431152,0,1,NA
440366,1,"keep",7,107,"good",50,558.966,560.242,1.276,560.267,560.466,561.769,560.568,561.667,45.273,1.276,0.199,1.099,1,0,0,107,107,"policy",0.412093793,0.531034333,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.076695522,0.978316341,1,0,NA
440366,1,"share",2,108,"good",50,564.038,564.98,0.942,565.005,565.204,566.507,565.306,566.405,45.273,0.942,0.199,1.099,1,0,0,108,108,"policy",0.311991064,0.500110235,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.967502423,0.744686165,1,1.5,NA
440366,1,"keep",2,109,"good",50,569.009,569.642,0.632,569.66,569.859,571.162,569.96,571.059,45.273,0.633,0.199,1.099,1,0,0,109,109,"policy",0.600573272,0.588435369,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.317485915,1.418209381,1,0,NA
440366,1,"keep",7,110,"good",50,574.248,575.415,1.167,575.432,575.631,576.934,575.733,576.832,45.273,1.167,0.199,1.099,1,0,0,110,110,"policy",0.454686523,0.544134018,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.131109512,1.077723692,1,0,NA
440366,1,"share",2,111,"good",50,579.336,580.934,1.597,580.954,581.153,582.456,581.255,582.354,45.273,1.598,0.199,1.099,1,0,0,111,111,"policy",0.344237488,0.510083418,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.926306271,0.819946229,1,1.5,NA
440366,1,"keep",7,112,"good",50,584.742,585.812,1.07,585.843,586.042,587.344,586.143,587.242,45.273,1.07,0.199,1.099,1,0,0,112,112,"policy",0.624986637,0.595730695,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.348675007,1.475187836,1,0,NA
440366,-1,"keep",2,113,"good",25,590.013,590.609,0.596,590.631,590.83,592.132,590.931,592.03,45.273,0.596,0.199,1.099,1,0,0,113,113,"policy",0.473169577,0.549800735,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.33180703,-1.087803523,0,1,NA
440366,-1,"keep",7,114,"good",25,595.736,596.839,1.103,596.87,597.069,598.372,597.17,598.269,45.273,1.103,0.199,1.099,1,0,0,114,114,"policy",0.115318288,0.439571702,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.874637089,-0.25261291,0,1,NA
440366,-1,"share",7,115,"good",25,600.324,600.961,0.637,600.991,601.19,602.492,601.291,602.39,45.273,0.637,0.199,1.099,1,0,0,115,115,"policy",-0.155606454,0.359366878,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.387793099,0.379699473,0,1,NA
440366,1,"keep",2,116,"good",25,605.212,605.938,0.725,605.962,606.161,607.464,606.263,607.362,45.273,0.726,0.199,1.099,1,0,0,116,116,"policy",0.003648542,0.405869237,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.554889687,0.02504427,1,0,NA
440366,-1,"keep",2,117,"good",25,610.951,612.56,1.609,612.586,612.785,614.087,612.886,613.985,45.273,1.609,0.199,1.099,1,0,0,117,117,"policy",0.002762266,0.405604836,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.730842078,0.01008206,0,1,NA
440366,-1,"keep",7,118,"good",25,615.488,616.088,0.6,616.106,616.305,617.607,616.406,617.505,45.273,0.6,0.199,1.099,1,0,0,118,118,"policy",-0.240821213,0.335469761,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.419654029,0.578582553,0,1,NA
440366,-1,"keep",2,119,"good",25,620.674,621.401,0.726,621.428,621.627,622.929,621.728,622.827,45.273,0.727,0.199,1.099,1,0,0,119,119,"policy",-0.425235222,0.28664753,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.184057445,1.008987177,0,1,NA
440366,1,"keep",7,120,"good",25,626.399,627.778,1.379,627.801,628,629.302,628.101,629.2,45.273,1.379,0.199,1.099,1,0,0,120,120,"policy",-0.564852765,0.252661082,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.171394434,-1.301783296,1,0,NA
440366,1,"keep",2,121,"good",25,632.121,632.832,0.71,632.856,633.055,634.357,633.156,634.255,45.273,0.711,0.199,1.099,1,0,0,121,121,"policy",-0.427642974,0.286038751,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.003896795,-0.981548793,1,0,NA
440366,-1,"share",2,122,"good",25,637.443,638.092,0.649,638.111,638.31,639.612,638.411,639.51,45.273,0.649,0.199,1.099,1,0,0,122,122,"policy",-0.323763154,0.312991237,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.602620295,0.772161096,0,1,NA
440366,-1,"share",2,123,"good",25,642.699,643.422,0.723,643.449,643.648,644.951,643.75,644.849,45.273,0.723,0.199,1.099,1,0,0,123,123,"policy",-0.123660796,0.368516328,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.34698119,0.305141369,0,1,NA
440366,-1,"keep",2,124,"good",25,647.537,648.561,1.024,648.588,648.787,650.089,648.888,649.987,45.273,1.024,0.199,1.099,1,0,0,124,124,"policy",0.027834201,0.413105102,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.76287252,-0.048433434,0,1,NA
440366,-1,"keep",2,125,"good",25,652.508,652.942,0.434,652.959,653.158,654.46,653.259,654.358,45.273,0.434,0.199,1.099,1,0,0,125,125,"policy",-0.221839564,0.340725517,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.443903877,0.534281204,0,1,NA
440366,-1,"keep",2,126,"good",25,657.48,657.996,0.515,658.014,658.213,659.515,658.314,659.413,45.273,0.516,0.199,1.099,1,0,0,126,126,"policy",-0.410864452,0.290297114,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.202416701,0.975447178,0,1,NA
440366,1,"share",7,127,"good",25,662.134,662.721,0.587,662.752,662.951,664.253,663.052,664.151,45.273,0.587,0.199,1.099,1,0,0,127,127,"policy",-0.553972835,0.255211408,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,2.073807406,-1.276390583,1,1.5,NA
440366,-1,"keep",7,128,"good",25,666.689,667.779,1.09,667.807,668.006,669.308,668.107,669.206,45.273,1.09,0.199,1.099,1,0,0,128,128,"policy",-0.055037181,0.388486241,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.657000876,0.144980427,0,1,NA
440366,-1,"keep",2,129,"good",88,671.31,672.486,1.175,672.511,672.71,674.013,672.811,673.91,45.273,1.176,0.199,1.099,1,0,0,129,129,"policy",-0.284580451,0.323509164,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,0.363749778,0.680712423,0,1,NA
440366,-1,"share",7,130,"good",88,675.864,676.567,0.703,676.599,676.798,678.1,676.899,677.998,45.273,0.703,0.199,1.099,1,0,0,130,130,"policy",-0.458364795,0.2783395,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.774579502,1.086308425,0,1,NA
440366,-1,"share",7,131,"good",88,681.053,681.81,0.757,681.837,682.036,683.338,682.137,683.236,45.273,0.757,0.199,1.099,1,0,0,131,131,"policy",-0.225566017,0.339690569,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.477169358,0.542978388,0,1,NA
440366,-1,"share",7,132,"good",88,685.474,686.822,1.347,686.842,687.041,688.343,687.142,688.241,45.273,1.348,0.199,1.099,1,0,0,132,132,"policy",-0.04931697,0.390168941,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.252003852,0.131630003,0,1,NA
440366,-1,"share",7,133,"good",88,691.263,691.966,0.703,691.997,692.196,693.498,692.297,693.396,45.273,0.703,0.199,1.099,1,0,0,133,133,"policy",0.084118983,0.430085316,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.08153386,-0.179796722,0,1,NA
440366,-1,"share",2,134,"good",88,696.335,697.172,0.836,697.202,697.401,698.704,697.502,698.601,45.273,0.837,0.199,1.099,1,0,0,134,134,"policy",0.185141676,0.460952515,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-0.952473158,-0.415574006,0,1,NA
440366,1,"share",7,135,"good",88,701.056,701.679,0.623,701.707,701.906,703.208,702.007,703.106,45.273,0.623,0.199,1.099,1,0,0,135,135,"policy",0.261624695,0.484535708,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,1.031847558,0.627135888,1,1.5,NA
440366,1,"keep",7,136,"good",88,706.228,706.765,0.537,706.795,706.994,708.296,707.095,708.194,45.273,0.537,0.199,1.099,1,0,0,136,136,"policy",0.562441523,0.576963604,0.014560604,0.077901251,1.067666224,-0.491127137,-0.036140717,0.106016533,-0.010156004,-1.268771017,1.329213535,1,0,NA
